Anomaly_Index,Predicted_Source_Code,Predicted_Fault_Description,TopFeature_1,TopFeature_2,TopFeature_3,TopContribution_1,TopContribution_2,TopContribution_3
21689,F2L,Feedback Sensor Fault (Low),ia,Vdc,ib,3.6635158,2.8478992,2.334808
21690,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ic,5.337908,0.6013524,0.36483234
21691,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,2.2004235,0.86593693,0.7376317
21692,F6L,MPPT Controller Fault (Low),Vdc,ib,Vpv,3.6864316,1.3621433,0.45589945
21693,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6554632,0.6320668,0.5687757
21694,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.2730074,0.77623427,0.2813419
21695,F6M,MPPT Controller Fault (Med),Vdc,ib,ia,1.8750695,-0.841688,-0.19345027
21696,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.228028,1.3498199,0.5823073
21697,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.301937,0.62489694,-0.3467785
21698,F7M,Boost Converter Controller Fault (Med),Vdc,Vabc,ia,3.4794846,0.6550804,0.5748107
21699,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,2.8372676,0.5549717,0.5443041
21700,F1L,Inverter Fault (Low),ic,ib,ia,3.6409314,1.1119626,0.71340597
21701,F4L,PV Array Mismatch (Low),Vdc,Vabc,Vpv,3.9163601,-0.4361603,-0.4020133
21702,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
21703,F7M,Boost Converter Controller Fault (Med),Vdc,ic,Vpv,3.8745,-0.5641379,-0.1673764
21704,F6L,MPPT Controller Fault (Low),Vdc,ib,Vabc,5.833133,-0.6387627,-0.19597596
21705,F7M,Boost Converter Controller Fault (Med),Vdc,Vpv,ib,1.3819413,0.27954844,-0.21273646
21706,F2M,Feedback Sensor Fault (Med),Vdc,ic,ib,3.7761579,1.2701427,-0.6700149
21707,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,4.34185,0.59129405,-0.33855337
21708,F4M,PV Array Mismatch (Med),Vdc,ib,Vabc,4.9945264,0.2619723,0.21863826
21709,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
21710,F2L,Feedback Sensor Fault (Low),ib,Vdc,ic,3.3884115,3.1372228,-2.3746378
21711,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,4.8717713,-1.0953598,-0.22584684
21712,F2L,Feedback Sensor Fault (Low),ic,Vdc,ia,5.5921416,-2.9796753,2.9772246
21713,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
21714,F1L,Inverter Fault (Low),ic,ib,ia,1.8217629,0.837536,0.38738367
21715,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,3.4886746,1.1842668,0.7085192
21716,F4M,PV Array Mismatch (Med),Vdc,ia,ib,5.8885617,0.5431163,0.24125041
21717,F2M,Feedback Sensor Fault (Med),ib,Vdc,ic,5.1270566,1.8106346,-1.0915254
21718,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,2.905528,0.7262376,0.38657707
21719,F1L,Inverter Fault (Low),ic,ib,ia,4.23348,0.886985,0.6234789
21720,F4M,PV Array Mismatch (Med),Vdc,ib,Vabc,6.0134087,0.19411345,-0.1711574
21721,F7M,Boost Converter Controller Fault (Med),Vdc,Vabc,ia,2.1786692,0.55304676,-0.5212287
21722,F1L,Inverter Fault (Low),ic,Vabc,Vpv,1.8723837,0.64342314,-0.5405974
21723,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,4.4712634,-0.24370465,0.23590958
21724,F1L,Inverter Fault (Low),ic,ib,Vdc,3.3857212,0.6791015,0.63906324
21725,F3L,Grid Anomaly (Low),Vdc,ia,Vabc,6.5443406,2.3199658,0.83311975
21726,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ia,2.073687,1.1564817,-0.3256072
21727,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,0.66649514,0.49889636,0.41697675
21728,F1L,Inverter Fault (Low),ic,Vdc,ia,3.502969,1.135302,1.0118352
21729,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,4.7008595,-0.5979434,0.2259158
21730,F4L,PV Array Mismatch (Low),Vdc,Vabc,ia,4.3059897,0.4056827,0.37115407
21731,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.195366,1.6797748,0.4620565
21732,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ic,4.716599,0.46278393,0.15678155
21733,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,4.512296,0.5485783,0.18708456
21734,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,6.0116425,0.91536653,-0.7925651
21735,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,4.4120865,0.6974646,0.59321845
21736,F4L,PV Array Mismatch (Low),Vabc,ib,ic,0.9817956,0.6329036,0.4604097
21737,F7L,Boost Converter Controller Fault (Low),Vdc,ic,ib,5.2479086,-0.5335092,0.38807887
21738,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.1700525,-0.65351075,-0.13263084
21739,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,0.593809,0.45582554,0.4210184
21740,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ia,4.500643,0.17382726,-0.15666178
21741,F1L,Inverter Fault (Low),ic,Vabc,Vpv,1.8721032,0.674139,-0.5151767
21742,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,1.474329,-0.699116,0.15391935
21743,F4L,PV Array Mismatch (Low),ib,Vpv,Vabc,0.6632024,0.6103937,-0.58758974
21744,F3M,Grid Anomaly (Med),Vdc,Vpv,ic,3.1499958,0.40189716,0.3465491
21745,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,5.4302206,0.30748454,0.1955098
21746,F2M,Feedback Sensor Fault (Med),Vdc,Vabc,ia,2.3628225,-1.4412018,0.96763986
21747,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6554632,0.6320668,0.5687757
21748,F1L,Inverter Fault (Low),ic,ia,ib,3.3525167,1.0566186,0.43972877
21749,F4M,PV Array Mismatch (Med),ia,Vdc,Vabc,0.92060363,0.87028086,-0.5073137
21750,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.0048027,0.7770127,0.46895847
21751,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,3.0060432,0.30356753,0.19433191
21752,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,5.023645,-1.2999096,0.080924794
21753,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,3.0353732,0.5475416,0.5422156
21754,F4M,PV Array Mismatch (Med),Vdc,Vabc,ic,6.133262,0.32386082,-0.20920375
21755,F3M,Grid Anomaly (Med),Vdc,ic,Vpv,7.1287017,1.0392032,-0.47192308
21756,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,3.428012,1.1219896,-0.15358327
21757,F4M,PV Array Mismatch (Med),ia,Vpv,Vabc,0.94510436,-0.64355564,-0.4668427
21758,F7L,Boost Converter Controller Fault (Low),Vdc,ic,ia,2.281946,0.3561238,-0.24866386
21759,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,2.6553702,1.075388,0.44729933
21760,F6M,MPPT Controller Fault (Med),Vdc,ib,Vpv,1.3842854,-0.3803129,-0.35523838
21761,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,0.897344,0.5028248,-0.47281754
21762,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,3.5441227,0.43728796,-0.2375201
21763,F7M,Boost Converter Controller Fault (Med),ia,ic,Vpv,-1.6145196,1.2824898,1.2147295
21764,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.7867458,0.5017954,-0.26699185
21765,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,4.2423797,-0.57500124,0.5370252
21766,F7L,Boost Converter Controller Fault (Low),Vdc,ic,ib,1.0828229,0.28142846,-0.21572378
21767,F1L,Inverter Fault (Low),ic,ia,ib,2.1365662,0.5335669,0.4428925
21768,F4M,PV Array Mismatch (Med),Vdc,Vpv,ib,5.0855484,-0.36263877,0.1839632
21769,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,3.4512513,-3.1613865,-0.23408622
21770,F3M,Grid Anomaly (Med),Vdc,ia,ib,5.565933,-1.2776898,-0.6612725
21771,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,0.64091414,0.6304625,0.5167372
21772,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,3.5824466,0.5332216,0.5078326
21773,F2L,Feedback Sensor Fault (Low),ia,Vdc,ib,3.5180447,3.5094738,-2.3474512
21774,F3M,Grid Anomaly (Med),Vdc,ia,Vpv,2.5023596,0.6151487,-0.4485093
21775,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,2.7567487,-0.7233992,0.24903807
21776,F3L,Grid Anomaly (Low),Vdc,ia,ib,7.034932,0.4443162,-0.19853877
21777,F2L,Feedback Sensor Fault (Low),Vdc,ib,ia,3.559433,3.0334086,-1.2771871
21778,F4M,PV Array Mismatch (Med),Vdc,Vabc,ic,3.9363248,0.2682717,-0.16843753
21779,F1L,Inverter Fault (Low),ic,Vdc,ia,1.9171462,-0.811384,0.50731426
21780,F1M,Inverter Fault (Med),Vpv,Vdc,ib,8.536767,1.3836242,0.34850597
21781,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,5.45979,0.89032817,-0.16625023
21782,F7L,Boost Converter Controller Fault (Low),Vdc,ib,Vabc,1.9432939,-0.41945595,0.3823187
21783,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,3.7022393,0.8049584,-0.25576952
21784,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,1.6079874,0.56619793,0.24833784
21785,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ic,4.5960913,0.4968817,-0.2871792
21786,F4M,PV Array Mismatch (Med),ia,Vdc,Vpv,2.2129848,1.0334972,0.24582472
21787,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ic,3.2941139,-0.20912832,0.109286614
21788,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,4.1805496,0.32870328,0.195959
21789,F6L,MPPT Controller Fault (Low),Vdc,Vpv,ib,4.79562,0.31499028,0.13125126
21790,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ia,4.2653537,1.062089,0.19374576
21791,F2M,Feedback Sensor Fault (Med),ib,Vdc,ic,6.867082,-2.922318,-1.0341898
21792,F4L,PV Array Mismatch (Low),Vdc,ib,ic,5.0919895,0.3307106,0.32519174
21793,F1L,Inverter Fault (Low),Vdc,Vabc,ic,3.2654092,-2.5101743,2.1445682
21794,F6M,MPPT Controller Fault (Med),Vdc,ib,ic,1.5867846,-1.0385073,-0.33830503
21795,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ic,3.8876097,-0.3441113,0.30317843
21796,F2M,Feedback Sensor Fault (Med),ib,ic,Vdc,7.2119827,-2.8342152,-1.5910397
21797,F6L,MPPT Controller Fault (Low),Vdc,ia,ib,3.8648221,-0.6438686,-0.46128038
21798,F4M,PV Array Mismatch (Med),Vdc,ic,ia,3.45638,0.6318855,-0.51156193
21799,F1L,Inverter Fault (Low),ic,Vdc,ia,2.963129,-1.7905807,0.79381096
21800,F6L,MPPT Controller Fault (Low),Vdc,ib,ia,4.3244634,0.21864559,0.18745805
21801,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,3.5225625,-0.27749962,-0.23525265
21802,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,3.0232217,-0.5177395,0.40441808
21803,F1L,Inverter Fault (Low),ic,ib,ia,3.1409743,1.1002128,0.6600042
21804,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,4.0444403,-0.54888666,0.4156752
21805,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.722663,0.9508136,0.4202881
21806,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,6.1369004,0.2331952,0.1693528
21807,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,2.0409222,0.7042294,0.45896953
21808,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,1.6490442,-0.72151816,0.2859693
21809,F1L,Inverter Fault (Low),Vdc,ic,ia,3.703491,2.004214,0.77320427
21810,F1L,Inverter Fault (Low),ic,ib,ia,3.3615758,0.96966493,0.8659824
21811,F4M,PV Array Mismatch (Med),Vdc,ib,ia,5.688408,0.4887143,0.4722572
21812,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,1.1869143,0.54630613,-0.27531242
21813,F4L,PV Array Mismatch (Low),Vdc,ia,Vabc,4.392437,0.48420885,0.46457538
21814,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,3.8632226,-0.56814814,0.3281673
21815,F2L,Feedback Sensor Fault (Low),ia,ic,Vdc,3.7099779,-2.7364209,2.7247198
21816,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,1.6368165,0.33767274,-0.25667801
21817,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.405426,1.1556541,0.41996872
21818,F1L,Inverter Fault (Low),Vdc,ic,ia,3.8717847,2.179357,0.8700533
21819,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.9414644,0.4391238,0.30221263
21820,F1L,Inverter Fault (Low),ic,ia,ib,2.3549137,1.0737059,0.90823895
21821,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.2998639,0.38579646,-0.29699093
21822,F2M,Feedback Sensor Fault (Med),Vdc,ib,ic,3.7024627,1.1315438,0.7548504
21823,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,5.098479,0.46165094,-0.3567493
21824,F2M,Feedback Sensor Fault (Med),Vdc,ib,ia,3.5600612,-1.1130979,0.9731462
21825,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,2.4276786,0.85437596,-0.33025905
21826,F1L,Inverter Fault (Low),Vdc,ic,Vabc,3.9615266,0.7929103,0.6323988
21827,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ib,2.484968,-0.5243322,0.43100214
21828,F1L,Inverter Fault (Low),ic,ia,ib,3.5173476,0.9249916,0.5951281
21829,F1L,Inverter Fault (Low),ic,Vdc,ia,3.3911502,2.4815996,0.6672359
21830,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.234124,0.6572822,-0.40812302
21831,F1L,Inverter Fault (Low),ic,Vabc,ib,3.0970726,-2.1018999,0.89707077
21832,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.492057,0.32927448,0.30862653
21833,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,1.8465737,1.5621154,-0.9200819
21834,F1L,Inverter Fault (Low),ib,Vdc,ic,-3.0958865,2.3951926,-1.0093129
21835,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.0788765,0.39816776,0.19493678
21836,F6M,MPPT Controller Fault (Med),Vdc,ic,Vpv,4.886818,0.7811716,-0.25428686
21837,F3L,Grid Anomaly (Low),Vdc,ib,Vabc,5.7804556,-0.94532156,-0.44005042
21838,F1L,Inverter Fault (Low),ic,Vabc,ia,2.3748794,1.0397178,0.8578142
21839,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.9107556,0.57728946,0.18047549
21840,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
21841,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6547707,0.6319868,0.56239825
21842,F4M,PV Array Mismatch (Med),Vdc,ic,ib,3.9353898,0.55878496,0.15703468
21843,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.8046126,0.65504503,-0.20481844
21844,F1L,Inverter Fault (Low),Vdc,ic,ia,3.9632878,3.462033,0.7387329
21845,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ib,3.746352,-0.17330885,0.15335909
21846,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.3202,-0.75463796,-0.35948843
21847,F3L,Grid Anomaly (Low),Vdc,ic,ia,6.125132,0.62359643,-0.4352216
21848,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,4.2232537,0.4610741,-0.17677589
21849,F4M,PV Array Mismatch (Med),Vdc,ib,ic,5.539115,0.11747953,-0.095190376
21850,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.1929407,0.7382869,0.38820323
21851,F6L,MPPT Controller Fault (Low),Vdc,ib,Vabc,4.3731203,0.22860442,-0.18243141
21852,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,1.3542966,0.5736899,-0.55357444
21853,F3M,Grid Anomaly (Med),Vdc,ia,Vpv,5.650981,0.8697616,-0.23963538
21854,F1L,Inverter Fault (Low),ic,ib,ia,3.4221432,0.9605211,0.5761419
21855,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.4971457,-0.557445,0.48605603
21856,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,5.42727,-1.0936706,0.3774081
21857,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.4432435,-0.68373704,-0.5541114
21858,F7L,Boost Converter Controller Fault (Low),Vdc,Vpv,ib,5.6954026,-0.65651983,0.3863718
21859,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ic,4.2027025,-0.576283,0.23679782
21860,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,4.4119387,0.4993114,0.2406511
21861,F4L,PV Array Mismatch (Low),Vdc,ia,Vabc,3.4574702,0.47187755,0.43204796
21862,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,5.1015263,-0.6688502,-0.3265077
21863,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,0.6388152,0.58167917,0.23844698
21864,F7M,Boost Converter Controller Fault (Med),Vdc,ib,Vpv,1.9871544,-0.40885985,0.342068
21865,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,2.9126093,0.5647561,0.41996524
21866,F4L,PV Array Mismatch (Low),ib,Vdc,Vabc,0.8347893,0.67140573,0.19755012
21867,F7L,Boost Converter Controller Fault (Low),Vabc,ic,Vdc,0.83867687,0.5423397,0.45430568
21868,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,5.944551,0.5823159,-0.36193195
21869,F4L,PV Array Mismatch (Low),Vdc,Vpv,Vabc,3.8643107,-0.43054742,-0.37586525
21870,F4L,PV Array Mismatch (Low),Vdc,ia,Vabc,4.344869,0.39545977,-0.3284024
21871,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,5.443671,0.69336975,-0.04391338
21872,F4M,PV Array Mismatch (Med),ia,ic,Vdc,1.4483685,0.5156172,0.44739848
21873,F4M,PV Array Mismatch (Med),Vdc,ic,ia,1.561519,0.722887,0.22320801
21874,F1L,Inverter Fault (Low),ic,ia,ib,1.9962374,1.0093693,1.0065702
21875,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.7873425,0.9211354,-0.6941899
21876,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,4.8342905,0.9903844,-0.18171036
21877,F4M,PV Array Mismatch (Med),Vdc,Vabc,ib,1.461604,0.45453742,0.4299096
21878,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.4108667,0.6817265,-0.35907924
21879,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,0.53374714,0.42964932,0.4265805
21880,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.288435,0.8014373,-0.35847968
21881,F2L,Feedback Sensor Fault (Low),ic,Vdc,ia,3.3106728,2.27159,-2.0102308
21882,F3M,Grid Anomaly (Med),Vdc,ic,Vabc,6.5074415,-1.0991235,-0.62520933
21883,F6L,MPPT Controller Fault (Low),Vdc,Vpv,ib,3.765811,0.4697915,-0.32693458
21884,F1L,Inverter Fault (Low),ic,ia,ib,3.3985624,1.1684303,0.6592506
21885,F3M,Grid Anomaly (Med),Vdc,ib,ic,3.1169167,0.79345095,-0.47081298
21886,F5L,PV Array Mismatch (Low),ic,Vdc,ia,4.413543,-2.2223895,2.1510162
21887,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.5994965,-0.32218078,0.2384919
21888,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.191407,1.1645895,-0.76487046
21889,F1L,Inverter Fault (Low),ic,Vdc,ia,2.7736046,-1.7237148,0.7102048
21890,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,4.7777786,-0.719499,0.18711907
21891,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,5.600218,0.36817306,0.22763747
21892,F4M,PV Array Mismatch (Med),Vdc,ic,ib,4.0265026,0.58983463,0.33173624
21893,F1L,Inverter Fault (Low),ic,ib,ia,3.4067705,0.6095309,0.60370016
21894,F2L,Feedback Sensor Fault (Low),Vdc,ib,ia,2.9243095,2.4329145,1.3204186
21895,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ic,3.928789,0.619161,-0.040626153
21896,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,3.7460394,0.5064898,-0.41694054
21897,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,6.7310514,0.86874497,0.32764322
21898,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,5.639234,0.61219084,0.3484243
21899,F1L,Inverter Fault (Low),ic,ia,ib,3.636185,1.1854566,0.69027525
21900,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,1.4008496,0.68889976,0.3100017
21901,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,4.7043943,-0.60101664,0.2259158
21902,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,Vpv,1.762802,-0.29064476,0.15539822
21903,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,5.592621,0.35683012,-0.2540253
21904,F6M,MPPT Controller Fault (Med),Vdc,ib,ia,1.6223437,-1.0821077,0.37161234
21905,F1L,Inverter Fault (Low),ic,Vdc,ib,3.8087606,-1.4355706,0.6224669
21906,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,2.8500845,0.9815287,-0.7143972
21907,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.650791,0.5731782,0.50725704
21908,F3L,Grid Anomaly (Low),Vdc,ia,ic,6.295973,1.8508008,-0.7394063
21909,F2L,Feedback Sensor Fault (Low),ic,Vdc,ia,5.485782,-2.9824502,2.9136302
21910,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.1826177,0.5705592,-0.24074589
21911,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.447838,0.6287328,-0.22928347
21912,F4M,PV Array Mismatch (Med),Vdc,ic,ia,4.9563594,0.39192143,-0.19000706
21913,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,1.4058261,0.32328448,0.11576608
21914,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,3.4541674,1.1143534,0.45034987
21915,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,3.5537548,0.3541486,-0.34952682
21916,F1L,Inverter Fault (Low),Vdc,ib,ic,4.2001324,2.8348727,-0.8549008
21917,F6L,MPPT Controller Fault (Low),Vdc,ia,ib,2.3329725,-1.0157862,-0.41344818
21918,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,4.849352,1.1548783,-0.3858352
21919,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.5566516,0.541499,-0.409766
21920,F3L,Grid Anomaly (Low),Vdc,ia,ic,5.028321,1.8879524,-0.5033503
21921,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,4.2880864,-0.45730448,0.22825016
21922,F4L,PV Array Mismatch (Low),Vdc,ia,ib,4.0420647,-1.4469229,0.42443523
21923,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.65442467,0.6319868,0.568989
21924,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,1.393004,0.94736606,-0.24204488
21925,F1L,Inverter Fault (Low),ic,ia,ib,3.8502672,0.98846346,0.7026181
21926,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,6.104027,-0.49226895,0.2903224
21927,F7L,Boost Converter Controller Fault (Low),Vabc,ib,Vdc,0.9446272,0.6113299,0.503803
21928,F4L,PV Array Mismatch (Low),Vdc,ic,ib,4.962176,-0.39630032,0.21433885
21929,F2L,Feedback Sensor Fault (Low),ic,Vdc,ib,3.2695348,2.641212,2.4138553
21930,F3L,Grid Anomaly (Low),Vdc,Vpv,Vabc,7.106999,0.37786618,0.15602206
21931,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,2.900447,0.43477485,-0.37057546
21932,F1L,Inverter Fault (Low),ic,ia,ib,3.3857021,1.2196842,0.7055921
21933,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ic,3.0794668,0.35775247,0.24752688
21934,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,4.0529933,0.62375915,0.2028946
21935,F6M,MPPT Controller Fault (Med),Vdc,ib,ia,1.3369727,0.29996732,0.1382171
21936,F1L,Inverter Fault (Low),ic,ib,Vabc,3.375055,0.6911696,0.52628636
21937,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ib,3.1701093,0.9826626,-0.6758248
21938,F6M,MPPT Controller Fault (Med),Vdc,Vabc,Vpv,1.6911273,-0.31783316,0.26432553
21939,F4M,PV Array Mismatch (Med),Vdc,ia,Vpv,3.7279193,0.42782468,0.20053905
21940,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491198,-0.8061202,0.5253053
21941,F1L,Inverter Fault (Low),Vdc,Vabc,ic,3.3577116,-2.2330265,0.5495487
21942,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,1.7009298,0.80423933,0.6266
21943,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,5.2581406,0.43796173,-0.14206406
21944,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.5234995,0.84622854,0.28277537
21945,F4L,PV Array Mismatch (Low),Vpv,Vdc,ib,0.56366974,0.5282802,0.52552956
21946,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,5.47546,0.19968373,-0.06997349
21947,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.020625,-0.51457167,0.28961432
21948,F4M,PV Array Mismatch (Med),Vdc,ic,ia,3.9284365,0.33698598,-0.14675696
21949,F4L,PV Array Mismatch (Low),ia,ib,Vdc,0.4875264,0.421936,0.34063208
21950,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ia,5.2506003,-0.30739623,-0.20023584
21951,F1L,Inverter Fault (Low),ic,Vdc,ia,2.4850004,-1.1845577,0.7699576
21952,F3L,Grid Anomaly (Low),Vdc,ia,ic,7.0065937,2.3279653,-0.73084074
21953,F4M,PV Array Mismatch (Med),Vdc,ia,ib,5.548872,0.43108183,-0.20251994
21954,F4L,PV Array Mismatch (Low),Vdc,Vabc,ia,3.8432286,0.8145668,0.52824086
21955,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.4879975,0.42447105,0.31977683
21956,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ib,3.29065,-0.20032261,0.15513916
21957,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8538805,-0.80594677,0.52622956
21958,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,1.0248772,0.50679344,0.35888994
21959,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,3.993675,0.36869964,-0.3541416
21960,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491198,-0.8061202,0.5253053
21961,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,0.92928874,0.7754752,-0.52560097
21962,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,3.9310746,0.7670586,-0.54390424
21963,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,3.936971,-0.376823,-0.21806559
